Year,Chart,Artist,Song,Genre Combined,Genre 1,Genre 2,Genre 3,Word count,Unique Word Count,Cluster k3,Cluster k4,Cluster k5
1984,63,Culture Club,Miss Me Blind,disco europop mellow gold,disco, europop, mellow gold,510,81,2,3,2
1984,64,Huey Lewis and the News,If This Is It,album rock classic rock mellow gold,album rock, classic rock, mellow gold,345,100,2,0,1
1984,65,The Cars,You Might Think,album rock art rock classic rock,album rock, art rock, classic rock,242,84,0,2,4
1984,66,Madonna,Lucky Star,dance pop pop,dance pop, pop,,402,67,2,0,2
1984,67,Bruce Springsteen,Cover Me,classic rock heartland rock mellow gold,classic rock, heartland rock, mellow gold,301,93,0,0,1
1984,68,Quiet Riot,Cum on Feel the Noize,album rock classic rock glam metal,album rock, classic rock, glam metal,413,86,2,0,2
1984,69,Irene Cara,Breakdance,disco new wave pop soft rock,disco, new wave pop, soft rock,132,81,0,2,4
1984,70,Hall & Oates,Adult Education,album rock classic rock mellow gold,album rock, classic rock, mellow gold,408,150,2,0,2
1984,71,Tracey Ullman,They Don't Know,classic uk pop new wave pop,classic uk pop, new wave pop,,331,125,0,0,1
1984,72,Billy Joel,An Innocent Man,classic rock mellow gold piano rock,classic rock, mellow gold, piano rock,423,182,2,0,2
1984,73,Bananarama,Cruel Summer,dance pop disco europop,dance pop, disco, europop,268,77,0,2,1
1984,74,Wang Chung,Dance Hall Days,album rock mellow gold new romantic,album rock, mellow gold, new romantic,265,66,0,2,1
1984,75,KC & the Sunshine Band,Give It Up,disco funk,disco, funk,,287,43,0,0,1
1984,76,The Pointer Sisters,I'm So Excited,dance pop disco girl group,dance pop, disco, girl group,451,104,2,0,2
1984,77,Ray Parker Jr.,I Still Can't Get Over Loving You,,,,,415,131,2,0,2
1984,78,Michael Jackson,Thriller,pop r&b soul,pop, r&b, soul,538,213,2,3,2
1984,79,Madonna,Holiday,dance pop pop,dance pop, pop,,216,76,0,2,4
1984,80,Ollie & Jerry,Breakin'... There's No Stopping Us,,,,,274,80,0,2,1
1984,81,John Lennon,Nobody Told Me,album rock beatlesque classic rock,album rock, beatlesque, classic rock,257,98,0,2,1
1984,82,Culture Club,Church of the Poison Mind,disco europop mellow gold,disco, europop, mellow gold,383,80,2,0,1
1984,83,Christopher Cross,Think of Laura,adult standards album rock classic rock,adult standards, album rock, classic rock,225,75,0,2,4
1984,84,DeBarge,Time Will Reveal,contemporary r&b disco funk,contemporary r&b, disco, funk,192,83,0,2,4
1984,85,The Police,Wrapped Around Your Finger,album rock classic rock mellow gold,album rock, classic rock, mellow gold,174,85,0,2,4
1984,86,John Cougar Mellencamp,Pink Houses,album rock classic rock folk rock,album rock, classic rock, folk rock,380,135,2,0,1
1984,87,Ratt,Round and Round,album rock glam metal hard rock,album rock, glam metal, hard rock,346,103,2,0,1
1984,88,The Go Go's,Head over Heels,album rock candy pop girl group,album rock, candy pop, girl group,289,106,0,0,1
1984,89,Billy Joel,The Longest Time,classic rock mellow gold piano rock,classic rock, mellow gold, piano rock,364,133,2,0,1
1984,90,Kool & the Gang,Tonight,disco funk quiet storm,disco, funk, quiet storm,276,99,0,0,1
1984,91,Christine McVie,Got a Hold on Me,mellow gold rock keyboard soft rock,mellow gold, rock keyboard, soft rock,266,55,0,2,1
1984,92,Shalamar,Dancing in the Sheets,disco funk post-disco,disco, funk, post-disco,331,103,0,0,1
1984,93,The Rolling Stones,Undercover of the Night,british invasion classic rock rock,british invasion, classic rock, rock,303,117,0,0,1
1984,94,John Cafferty & The Beaver Brown Band,On the Dark Side,album rock heartland rock mellow gold,album rock, heartland rock, mellow gold,79,49,0,2,4
1984,95,Duran Duran,New Moon on Monday,dance rock new romantic new wave,dance rock, new romantic, new wave,358,104,2,0,1
1984,96,Peter Schilling,Major Tom (Coming Home),german pop new romantic new wave,german pop, new romantic, new wave,245,127,0,2,1
1984,97,The Cars,Magic,album rock art rock classic rock,album rock, art rock, classic rock,322,79,0,0,1
1984,98,Night Ranger,When You Close Your Eyes,album rock classic rock glam metal,album rock, classic rock, glam metal,329,112,0,0,1
1984,99,Billy Squier,Rock Me Tonite,album rock classic rock country rock,album rock, classic rock, country rock,422,154,2,0,2
1984,100,James Ingram and Michael McDonald,Yah Mo B There,adult standards quiet storm soft rock,adult standards, quiet storm, soft rock,358,114,2,0,1
1985,1,Wham!,Careless Whisper,europop new romantic new wave pop,europop, new romantic, new wave pop,372,118,2,0,1
1985,2,Madonna,Like a Virgin,dance pop pop,dance pop, pop,,251,97,0,2,1
1985,3,Wham!,Wake Me Up Before You Go Go,europop new romantic new wave pop,europop, new romantic, new wave pop,498,134,2,3,2
1985,4,Foreigner,I Want to Know What Love Is,album rock classic rock hard rock,album rock, classic rock, hard rock,394,104,2,0,2
1985,5,Chaka Khan,I Feel for You,dance pop disco funk,dance pop, disco, funk,643,97,2,3,3
1985,6,Hall & Oates,Out of Touch,album rock classic rock mellow gold,album rock, classic rock, mellow gold,497,109,2,3,2
1985,7,Tears for Fears,Everybody Wants to Rule the World,new romantic new wave new wave pop,new romantic, new wave, new wave pop,175,98,0,2,4
1985,8,Dire Straits,Money for Nothing,album rock classic rock mellow gold,album rock, classic rock, mellow gold,565,110,2,3,2
1985,9,Madonna,Crazy for You,dance pop pop,dance pop, pop,,292,98,0,0,1
1985,10,a ha,Take On Me,new romantic new wave new wave pop,new romantic, new wave, new wave pop,190,69,0,2,4
1985,11,Paul Young,Everytime You Go Away,europop mellow gold new romantic,europop, mellow gold, new romantic,316,81,0,0,1
1985,12,Philip Bailey and Phil Collins,Easy Lover,yacht rock,yacht rock,,,473,88,2,0,2
1985,13,REO Speedwagon,Can't Fight This Feeling,album rock classic rock hard rock,album rock, classic rock, hard rock,343,132,2,0,1
1985,14,Starship,We Built This City,album rock mellow gold new romantic,album rock, mellow gold, new romantic,452,131,2,0,2
1985,15,Huey Lewis and the News,The Power of Love,album rock classic rock mellow gold,album rock, classic rock, mellow gold,330,111,0,0,1
1985,16,Simple Minds,Don't You (Forget About Me),art rock dance rock mellow gold,art rock, dance rock, mellow gold,347,104,2,0,1
1985,17,Kool & the Gang,Cherish,disco funk quiet storm,disco, funk, quiet storm,293,81,0,0,1
1985,18,John Parr,St. Elmo's Fire (Man in Motion),album rock mellow gold new wave pop,album rock, mellow gold, new wave pop,434,131,2,0,2
1985,19,Glenn Frey,The Heat Is On,adult standards album rock classic rock,adult standards, album rock, classic rock,299,60,0,0,1
1985,20,USA for Africa,We Are the World,,,,,724,115,1,3,3
1985,21,Tears for Fears,Shout,new romantic new wave new wave pop,new romantic, new wave, new wave pop,480,85,2,3,2
1985,22,Stevie Wonder,Part Time Lover,adult standards funk motown,adult standards, funk, motown,363,123,2,0,1
1985,23,Whitney Houston,Saving All My Love For You,dance pop pop urban contemporary,dance pop, pop, urban contemporary,255,102,0,2,1
1985,24,Bryan Adams,Heaven,album rock canadian pop canadian singer-songwriter,album rock, canadian pop, canadian singer-songwriter,333,108,0,0,1
1985,25,Wham!,Everything She Wants,europop new romantic new wave pop,europop, new romantic, new wave pop,488,120,2,3,2
1985,26,New Edition,Cool It Now,boy band contemporary r&b neo soul,boy band, contemporary r&b, neo soul,717,159,1,3,3
1985,27,Jan Hammer,Miami Vice Theme,jazz fusion new romantic,jazz fusion, new romantic,,1,1,0,2,4
1985,28,Billy Ocean,Loverboy,disco mellow gold new romantic,disco, mellow gold, new romantic,257,88,0,2,1
1985,29,Teena Marie,Lovergirl,classic soul contemporary r&b disco,classic soul, contemporary r&b, disco,391,109,2,0,2
1985,30,Glenn Frey,You Belong to the City,adult standards album rock classic rock,adult standards, album rock, classic rock,301,113,0,0,1
1985,31,Ready for the World,Oh Sheila,boy band contemporary r&b electro,boy band, contemporary r&b, electro,369,109,2,0,1
1985,32,DeBarge,Rhythm of the Night,contemporary r&b disco funk,contemporary r&b, disco, funk,537,119,2,3,2
1985,33,Phil Collins,One More Night,mellow gold rock drums soft rock,mellow gold, rock drums, soft rock,338,86,0,0,1
1985,34,The Honeydrippers,Sea of Love,,,,,129,30,0,2,4
1985,35,Duran Duran,A View to a Kill,dance rock new romantic new wave,dance rock, new romantic, new wave,201,88,0,2,4
1985,36,Duran Duran,The Wild Boys,dance rock new romantic new wave,dance rock, new romantic, new wave,265,99,0,2,1
1985,37,Chicago,You're the Inspiration,adult standards album rock classic rock,adult standards, album rock, classic rock,322,78,0,0,1
1985,38,The Pointer Sisters,Neutron Dance,dance pop disco girl group,dance pop, disco, girl group,451,118,2,0,2
1985,39,Pat Benatar,We Belong,album rock classic rock heartland rock,album rock, classic rock, heartland rock,347,112,2,0,1
1985,40,Commodores,Nightshift,adult standards disco funk,adult standards, disco, funk,341,116,0,0,1
1985,41,Howard Jones,Things Can Only Get Better,mellow gold new romantic new wave,mellow gold, new romantic, new wave,346,84,0,0,1
1985,42,Jack Wagner,All I Need,,,,,242,92,0,2,1
1985,43,Aretha Franklin,Freeway of Love,adult standards classic soul jazz blues,adult standards, classic soul, jazz blues,471,150,2,3,2
1985,44,Corey Hart,Never Surrender,album rock mellow gold new romantic,album rock, mellow gold, new romantic,256,73,0,2,1
1985,45,Phil Collins,Sussudio,mellow gold rock drums soft rock,mellow gold, rock drums, soft rock,276,76,0,2,1
1985,46,Sheena Easton,Strut,adult standards mellow gold minneapolis sound,adult standards, mellow gold, minneapolis sound,341,111,0,0,1
1985,47,Whitney Houston,You Give Good Love,dance pop pop urban contemporary,dance pop, pop, urban contemporary,399,80,2,0,2
1985,48,Survivor,The Search Is Over,album rock hard rock rock,album rock, hard rock, rock,292,135,0,0,1
1985,49,Diana Ross,Missing You,adult standards dance pop disco,adult standards, dance pop, disco,390,116,2,0,2
1985,50,Phil Collins and Marilyn Martin,Separate Lives,,,,,191,80,0,2,4
1985,51,Prince and The Revolution,Raspberry Beret,funk funk rock minneapolis sound,funk, funk rock, minneapolis sound,414,163,2,0,2
1985,52,Billy Ocean,Suddenly,disco mellow gold new romantic,disco, mellow gold, new romantic,203,93,0,2,4
1985,53,Don Henley,The Boys of Summer,album rock art rock classic rock,album rock, art rock, classic rock,323,125,0,0,1
1985,54,Murray Head,One Night in Bangkok,new wave pop,new wave pop,,,438,200,2,0,2
1985,55,Sting,If You Love Somebody Set Them Free,permanent wave soft rock sophisti-pop,permanent wave, soft rock, sophisti-pop,420,93,2,0,2
1985,56,Animotion,Obsession,new romantic new wave new wave pop,new romantic, new wave, new wave pop,462,95,2,0,2
1985,57,Tina Turner,We Don't Need Another Hero (Thunderdome),disco new wave pop soft rock,disco, new wave pop, soft rock,205,95,0,2,4
1985,58,Madonna,Material Girl,dance pop pop,dance pop, pop,,353,89,2,0,1
1985,59,Tina Turner,Better Be Good to Me,disco new wave pop soft rock,disco, new wave pop, soft rock,545,104,2,3,2
1985,60,Tears for Fears,Head over Heels,new romantic new wave new wave pop,new romantic, new wave, new wave pop,309,127,0,0,1
1985,61,Harold Faltermeyer,Axel F,german soundtrack synthesizer synthpop,german soundtrack, synthesizer, synthpop,1,1,0,2,4
1985,62,Sade,Smooth Operator,british soul sophisti-pop,british soul, sophisti-pop,,215,110,0,2,4
1985,63,Mary Jane Girls,In My House,disco freestyle funk,disco, freestyle, funk,365,86,2,0,1
1985,64,Phil Collins,Don't Lose My Number,mellow gold rock drums soft rock,mellow gold, rock drums, soft rock,303,105,0,0,1
1985,65,Cyndi Lauper,All Through the Night,new wave pop permanent wave soft rock,new wave pop, permanent wave, soft rock,248,78,0,2,1
1985,66,Bryan Adams,Run to You,album rock canadian pop canadian singer-songwriter,album rock, canadian pop, canadian singer-songwriter,331,87,0,0,1
1985,67,Bruce Springsteen,Glory Days,classic rock heartland rock mellow gold,classic rock, heartland rock, mellow gold,483,187,2,3,2
1985,68,'Til Tuesday,Voices Carry,boston rock new romantic new wave,boston rock, new romantic, new wave,236,89,0,2,4
1985,69,Kool & the Gang,Misled,disco funk quiet storm,disco, funk, quiet storm,445,132,2,0,2
1985,70,Eurythmics,Would I Lie to You?,art rock dance rock europop,art rock, dance rock, europop,305,64,0,0,1
1985,71,ABC,Be Near Me,art rock dance rock new romantic,art rock, dance rock, new romantic,202,63,0,2,4
1985,72,Paul McCartney,No More Lonely Nights,album rock art rock beatlesque,album rock, art rock, beatlesque,270,94,0,2,1
1985,73,Survivor,I Can't Hold Back,album rock hard rock rock,album rock, hard rock, rock,314,95,0,0,1
1985,74,Bryan Adams,Summer Of '69,album rock canadian pop canadian singer-songwriter,album rock, canadian pop, canadian singer-songwriter,308,134,0,0,1
1985,75,Katrina and the Waves,Walking on Sunshine,new wave pop,new wave pop,,,451,81,2,0,2
1985,76,Wham!,Freedom,europop new romantic new wave pop,europop, new romantic, new wave pop,492,119,2,3,2
1985,77,Julian Lennon,Too Late for Goodbyes,beatlesque mellow gold new wave pop,beatlesque, mellow gold, new wave pop,209,59,0,2,4
1985,78,Julian Lennon,Valotte,beatlesque mellow gold new wave pop,beatlesque, mellow gold, new wave pop,285,116,0,0,1
1985,79,Power Station,Some Like It Hot,c-pop mandopop taiwan pop,c-pop, mandopop, taiwan pop,359,70,2,0,1
1985,80,Ashford & Simpson,Solid,classic soul disco funk,classic soul, disco, funk,382,108,2,0,1
1985,81,Madonna,Angel,dance pop pop,dance pop, pop,,291,81,0,0,1
1985,82,Bruce Springsteen,I'm on Fire,classic rock heartland rock mellow gold,classic rock, heartland rock, mellow gold,173,83,0,2,4
1985,83,Hall & Oates,Method of Modern Love,album rock classic rock mellow gold,album rock, classic rock, mellow gold,632,122,2,3,3
1985,84,Thompson Twins,Lay Your Hands on Me,mellow gold new romantic new wave,mellow gold, new romantic, new wave,331,96,0,0,1
1985,85,DeBarge,Who's Holding Donna Now,contemporary r&b disco funk,contemporary r&b, disco, funk,311,96,0,0,1
1985,86,John Cougar Mellencamp,Lonely Ol' Night,album rock classic rock folk rock,album rock, classic rock, folk rock,276,92,0,2,1
1985,87,Heart,What About Love,album rock classic rock hard rock,album rock, classic rock, hard rock,225,77,0,2,4
1985,88,David Lee Roth,California Girls,album rock classic rock glam metal,album rock, classic rock, glam metal,205,84,0,2,4
1985,89,Kool & the Gang,Fresh,disco funk quiet storm,disco, funk, quiet storm,502,124,2,3,2
1985,90,Jermaine Jackson,Do What You Do,disco funk post-disco,disco, funk, post-disco,243,75,0,2,4
1985,91,The Time,Jungle Love,electro funk funk rock,electro, funk, funk rock,543,130,2,3,2
1985,92,Bruce Springsteen,Born in the U.S.A.,classic rock heartland rock mellow gold,classic rock, heartland rock, mellow gold,268,119,0,2,1
1985,93,Tina Turner,Private Dancer,disco new wave pop soft rock,disco, new wave pop, soft rock,436,86,2,0,2
1985,94,Aretha Franklin,Who's Zoomin' Who,adult standards classic soul jazz blues,adult standards, classic soul, jazz blues,444,103,2,0,2
1985,95,Sting,Fortress Around Your Heart,permanent wave soft rock sophisti-pop,permanent wave, soft rock, sophisti-pop,331,125,0,0,1
1985,96,Lionel Richie,Penny Lover,adult standards disco mellow gold,adult standards, disco, mellow gold,391,133,2,0,2
