Year,Chart,Negative,Neutral,Positive,Compound
1985,4,0.0,0.421,0.579,0.6705
1985,5,0.0,1.0,0.0,0.0
1985,6,0.0,1.0,0.0,0.0
1985,7,0.0,1.0,0.0,0.0
1985,8,0.0,1.0,0.0,0.0
1985,9,0.545,0.455,0.0,-0.34
1985,10,0.0,1.0,0.0,0.0
1985,11,0.0,1.0,0.0,0.0
1985,12,0.0,0.0,1.0,0.7717
1985,13,0.247,0.36,0.393,0.2057
1985,14,0.0,1.0,0.0,0.0
1985,15,0.0,0.417,0.583,0.6369
1985,16,0.0,1.0,0.0,0.0
1985,17,0.0,0.0,1.0,0.3818
1985,18,0.324,0.676,0.0,-0.34
1985,19,0.0,1.0,0.0,0.0
1985,20,0.0,1.0,0.0,0.0
1985,21,0.0,1.0,0.0,0.0
1985,22,0.0,0.208,0.792,0.5859
1985,23,0.0,0.543,0.457,0.6369
1985,24,0.0,0.0,1.0,0.5106
1985,25,0.0,1.0,0.0,0.0
1985,26,0.0,0.465,0.535,0.3182
1985,27,0.0,1.0,0.0,0.0
1985,28,0.0,1.0,0.0,0.0
1985,29,0.0,1.0,0.0,0.0
1985,30,0.0,1.0,0.0,0.0
1985,31,0.0,1.0,0.0,0.0
1985,32,0.0,1.0,0.0,0.0
1985,33,0.0,1.0,0.0,0.0
1985,34,0.0,0.323,0.677,0.6369
1985,35,0.701,0.299,0.0,-0.6908
1985,36,0.0,1.0,0.0,0.0
1985,37,0.0,0.37,0.63,0.5267
1985,38,0.0,1.0,0.0,0.0
1985,39,0.0,1.0,0.0,0.0
1985,40,0.0,1.0,0.0,0.0
1985,41,0.0,0.58,0.42,0.4404
1985,42,0.0,1.0,0.0,0.0
1985,43,0.0,0.156,0.844,0.6597
1985,44,0.0,1.0,0.0,0.0
1985,45,0.0,1.0,0.0,0.0
1985,46,0.0,1.0,0.0,0.0
1985,47,0.0,0.22,0.78,0.7964
1985,48,0.0,1.0,0.0,0.0
1985,49,0.688,0.312,0.0,-0.296
1985,50,0.0,1.0,0.0,0.0
1985,51,0.0,1.0,0.0,0.0
1985,52,0.0,1.0,0.0,0.0
1985,53,0.0,1.0,0.0,0.0
1985,54,0.0,1.0,0.0,0.0
1985,55,0.0,0.4,0.6,0.8176
1985,56,1.0,0.0,0.0,-0.34
1985,57,0.369,0.631,0.0,-0.4449
1985,58,0.0,1.0,0.0,0.0
1985,59,0.0,0.341,0.659,0.7003
1985,60,0.0,1.0,0.0,0.0
1985,61,0.0,1.0,0.0,0.0
1985,62,0.0,1.0,0.0,0.0
1985,63,0.0,1.0,0.0,0.0
1985,64,0.223,0.365,0.412,0.2584
1985,65,0.0,1.0,0.0,0.0
1985,66,0.0,1.0,0.0,0.0
1985,67,0.0,0.222,0.778,0.5423
1985,68,0.0,1.0,0.0,0.0
1985,69,0.0,1.0,0.0,0.0
1985,70,0.0,1.0,0.0,0.0
1985,71,0.0,1.0,0.0,0.0
1985,72,0.714,0.286,0.0,-0.6115
1985,73,0.0,1.0,0.0,0.0
1985,74,0.0,1.0,0.0,0.0
1985,75,0.0,0.385,0.615,0.4939
1985,76,0.0,0.0,1.0,0.6369
1985,77,0.0,1.0,0.0,0.0
1985,78,0.0,1.0,0.0,0.0
1985,79,0.0,0.545,0.455,0.3612
1985,80,0.0,0.0,1.0,0.1531
1985,81,0.0,1.0,0.0,0.0
1985,82,0.545,0.455,0.0,-0.34
1985,83,0.0,0.417,0.583,0.6369
1985,84,0.0,1.0,0.0,0.0
1985,85,0.0,1.0,0.0,0.0
1985,86,0.556,0.444,0.0,-0.3612
1985,87,0.0,0.323,0.677,0.6369
1985,88,0.0,1.0,0.0,0.0
1985,89,0.0,0.0,1.0,0.3182
1985,90,0.0,1.0,0.0,0.0
1985,91,0.0,0.192,0.808,0.6369
1985,92,0.0,1.0,0.0,0.0
1985,93,0.0,1.0,0.0,0.0
1985,94,0.0,1.0,0.0,0.0
1985,95,0.0,1.0,0.0,0.0
1985,96,0.0,0.208,0.792,0.5859
1985,97,0.0,1.0,0.0,0.0
1985,98,0.0,1.0,0.0,0.0
1985,99,0.0,0.303,0.697,0.3182
1985,100,0.0,1.0,0.0,0.0
1986,1,0.0,0.563,0.437,0.4767
1986,2,0.0,1.0,0.0,0.0
1986,3,0.615,0.385,0.0,-0.1531
1986,4,0.0,1.0,0.0,0.0
1986,5,0.756,0.244,0.0,-0.4767
1986,6,0.0,1.0,0.0,0.0
1986,7,0.0,0.526,0.474,0.4019
1986,8,0.0,1.0,0.0,0.0
1986,9,0.0,1.0,0.0,0.0
1986,10,0.0,0.323,0.677,0.6369
1986,11,0.0,0.192,0.808,0.8555
1986,12,0.0,0.227,0.773,0.5267
1986,13,0.0,0.133,0.867,0.7579
1986,14,0.0,0.115,0.885,0.8271
1986,15,0.0,1.0,0.0,0.0
1986,16,0.307,0.693,0.0,-0.4767
1986,17,0.0,0.435,0.565,0.3818
1986,18,0.0,1.0,0.0,0.0
1986,19,0.0,0.0,1.0,0.4215
1986,20,0.0,0.192,0.808,0.6369
1986,21,0.5,0.5,0.0,-0.25
1986,22,0.0,1.0,0.0,0.0
1986,23,0.0,1.0,0.0,0.0
1986,24,0.0,1.0,0.0,0.0
1986,25,0.0,1.0,0.0,0.0
1986,26,0.0,1.0,0.0,0.0
1986,27,0.0,1.0,0.0,0.0
1986,28,0.0,1.0,0.0,0.0
1986,29,0.0,1.0,0.0,0.0
1986,30,0.327,0.28,0.393,0.1779
1986,31,0.3,0.7,0.0,-0.25
1986,32,0.0,1.0,0.0,0.0
1986,33,0.0,0.27,0.73,0.4019
1986,34,0.0,0.75,0.25,0.1695
1986,35,0.0,1.0,0.0,0.0
1986,36,0.615,0.385,0.0,-0.4939
1986,37,0.0,1.0,0.0,0.0
1986,38,0.0,1.0,0.0,0.0
1986,39,0.0,1.0,0.0,0.0
1986,40,0.0,1.0,0.0,0.0
1986,41,0.0,0.263,0.737,0.4215
1986,42,0.773,0.227,0.0,-0.5267
1986,43,0.0,1.0,0.0,0.0
1986,44,0.605,0.395,0.0,-0.5574
1986,45,0.0,1.0,0.0,0.0
1986,46,0.0,1.0,0.0,0.0
1986,47,0.0,1.0,0.0,0.0
1986,48,0.0,1.0,0.0,0.0
1986,49,0.0,1.0,0.0,0.0
1986,50,0.0,1.0,0.0,0.0
1986,51,0.0,1.0,0.0,0.0
1986,52,0.444,0.556,0.0,-0.1531
1986,53,0.375,0.625,0.0,-0.0516
1986,54,0.0,1.0,0.0,0.0
1986,55,0.0,1.0,0.0,0.0
1986,56,0.0,1.0,0.0,0.0
1986,57,0.0,1.0,0.0,0.0
1986,58,1.0,0.0,0.0,-0.5574
1986,59,0.0,1.0,0.0,0.0
1986,60,0.0,1.0,0.0,0.0
1986,61,0.565,0.435,0.0,-0.3818
1986,62,0.0,0.192,0.808,0.6369
1986,63,0.0,1.0,0.0,0.0
1986,64,0.0,0.213,0.787,0.5719
1986,65,0.0,1.0,0.0,0.0
1986,66,0.0,1.0,0.0,0.0
1986,67,0.0,1.0,0.0,0.0
1986,68,0.0,1.0,0.0,0.0
1986,69,0.457,0.543,0.0,-0.5216
1986,70,0.437,0.563,0.0,-0.4767
1986,71,0.0,1.0,0.0,0.0
1986,72,0.0,1.0,0.0,0.0
1986,73,0.0,1.0,0.0,0.0
1986,74,0.0,0.441,0.559,0.5859
1986,75,0.0,0.0,1.0,0.802
1986,76,0.0,0.263,0.737,0.4215
1986,77,0.0,1.0,0.0,0.0
1986,78,0.0,1.0,0.0,0.0
1986,79,0.778,0.222,0.0,-0.5423
1986,80,0.0,1.0,0.0,0.0
1986,81,0.0,1.0,0.0,0.0
1986,82,0.0,0.192,0.808,0.6369
1986,83,0.354,0.0,0.646,0.4404
1986,84,0.0,1.0,0.0,0.0
1986,85,0.0,0.192,0.808,0.6369
1986,86,0.0,1.0,0.0,0.0
1986,87,0.0,1.0,0.0,0.0
1986,88,0.0,1.0,0.0,0.0
1986,89,0.0,1.0,0.0,0.0
1986,90,0.0,0.0,1.0,0.802
1986,91,0.0,0.426,0.574,0.4019
1986,92,0.0,0.444,0.556,0.3612
1986,93,0.0,0.526,0.474,0.4019
1986,94,0.0,1.0,0.0,0.0
1986,95,0.0,0.192,0.808,0.6369
1986,96,0.0,1.0,0.0,0.0
1986,97,0.0,0.417,0.583,0.6369
1986,98,0.0,1.0,0.0,0.0
1986,99,0.0,1.0,0.0,0.0
1986,100,0.0,1.0,0.0,0.0
1987,1,0.0,0.545,0.455,0.3612
1987,2,1.0,0.0,0.0,-0.25
1987,3,0.459,0.541,0.0,-0.1779
1987,4,0.0,0.619,0.381,0.5719
1987,5,0.355,0.645,0.0,-0.296
1987,6,0.0,1.0,0.0,0.0
1987,7,0.0,1.0,0.0,0.0
1987,8,0.0,1.0,0.0,0.0
1987,9,1.0,0.0,0.0,-0.296
1987,10,0.0,1.0,0.0,0.0
1987,11,0.0,1.0,0.0,0.0
1987,12,0.0,0.476,0.524,0.5106
1987,13,0.367,0.633,0.0,-0.1877
1987,14,0.0,1.0,0.0,0.0
1987,15,0.0,1.0,0.0,0.0
1987,16,0.0,0.417,0.583,0.6369
1987,17,0.0,1.0,0.0,0.0
1987,18,0.4,0.6,0.0,-0.25
1987,19,0.0,1.0,0.0,0.0
1987,20,0.0,1.0,0.0,0.0
1987,21,0.0,1.0,0.0,0.0
1987,22,0.0,1.0,0.0,0.0
1987,23,0.0,1.0,0.0,0.0
1987,24,0.0,0.606,0.394,0.0772
1987,25,1.0,0.0,0.0,-0.4404
1987,26,0.0,0.526,0.474,0.4019
1987,27,0.0,1.0,0.0,0.0
1987,28,0.0,1.0,0.0,0.0
1987,29,0.0,1.0,0.0,0.0
1987,30,0.0,1.0,0.0,0.0
1987,31,0.535,0.465,0.0,-0.3182
1987,32,0.419,0.581,0.0,-0.5574
1987,33,0.0,1.0,0.0,0.0
1987,34,0.0,1.0,0.0,0.0
1987,35,0.0,1.0,0.0,0.0
1987,36,0.0,1.0,0.0,0.0
1987,37,0.0,1.0,0.0,0.0
1987,38,0.0,1.0,0.0,0.0
1987,39,0.0,1.0,0.0,0.0
1987,40,0.524,0.476,0.0,-0.296
1987,41,0.0,1.0,0.0,0.0
1987,42,0.0,1.0,0.0,0.0
1987,43,0.0,1.0,0.0,0.0
1987,44,0.0,0.794,0.206,0.0772
1987,45,0.392,0.373,0.235,-0.3089
1987,46,0.0,1.0,0.0,0.0
1987,47,0.0,1.0,0.0,0.0
1987,48,0.0,1.0,0.0,0.0
1987,49,0.0,1.0,0.0,0.0
1987,50,0.0,0.488,0.512,0.6369
1987,51,0.715,0.285,0.0,-0.3626
1987,52,0.0,1.0,0.0,0.0
1987,53,0.0,1.0,0.0,0.0
1987,54,0.0,1.0,0.0,0.0
1987,55,0.0,1.0,0.0,0.0
1987,56,0.0,1.0,0.0,0.0
1987,57,0.0,0.571,0.429,0.3089
1987,58,0.0,1.0,0.0,0.0
1987,59,1.0,0.0,0.0,-0.5423
1987,60,0.0,1.0,0.0,0.0
1987,61,0.0,1.0,0.0,0.0
1987,62,0.0,1.0,0.0,0.0
1987,63,0.0,1.0,0.0,0.0
1987,64,0.0,0.345,0.655,0.5859
1987,65,0.0,1.0,0.0,0.0
1987,66,0.0,1.0,0.0,0.0
1987,67,0.0,1.0,0.0,0.0
1987,68,0.0,1.0,0.0,0.0
1987,69,0.0,1.0,0.0,0.0
1987,70,0.0,1.0,0.0,0.0
1987,71,0.0,1.0,0.0,0.0
1987,72,0.0,1.0,0.0,0.0
1987,73,0.0,1.0,0.0,0.0
1987,74,0.483,0.225,0.292,-0.4019
1987,75,0.0,1.0,0.0,0.0
1987,76,0.0,1.0,0.0,0.0
1987,77,0.0,1.0,0.0,0.0
1987,78,0.0,0.323,0.677,0.6369
1987,79,0.0,1.0,0.0,0.0
1987,80,0.423,0.577,0.0,-0.296
1987,81,0.0,0.192,0.808,0.6369
1987,82,0.0,1.0,0.0,0.0
1987,83,0.0,0.358,0.642,0.5563
1987,84,0.0,1.0,0.0,0.0
1987,85,0.0,0.588,0.412,0.6369
1987,86,0.345,0.0,0.655,0.4215
1987,87,0.0,1.0,0.0,0.0
1987,88,0.0,1.0,0.0,0.0
1987,89,0.0,0.244,0.756,0.4767
1987,90,0.508,0.492,0.0,-0.4767
1987,91,0.0,1.0,0.0,0.0
1987,92,0.0,0.54,0.46,0.3724
1987,93,0.0,1.0,0.0,0.0
1987,94,0.0,1.0,0.0,0.0
1987,95,0.0,1.0,0.0,0.0
1987,96,0.0,1.0,0.0,0.0
1987,97,0.0,0.488,0.512,0.6369
1987,98,0.292,0.708,0.0,-0.4389
1987,99,0.0,1.0,0.0,0.0
1987,100,0.0,0.323,0.677,0.6369
1988,1,0.0,0.0,1.0,0.4215
1988,2,0.0,1.0,0.0,0.0
1988,3,0.0,1.0,0.0,0.0
1988,4,0.0,1.0,0.0,0.0
1988,5,0.0,0.5,0.5,0.4588
1988,6,0.0,0.346,0.654,0.2247
1988,7,0.0,0.548,0.452,0.5106
1988,8,0.0,1.0,0.0,0.0
1988,9,0.0,0.377,0.623,0.5106
1988,10,0.0,1.0,0.0,0.0
1988,11,0.0,1.0,0.0,0.0
1988,12,0.0,0.0,1.0,0.4588
1988,13,0.0,1.0,0.0,0.0
1988,14,0.0,1.0,0.0,0.0
1988,15,0.0,0.722,0.278,0.4019
1988,16,0.0,1.0,0.0,0.0
1988,17,0.0,0.323,0.677,0.6369
1988,18,0.0,1.0,0.0,0.0
1988,19,0.0,1.0,0.0,0.0
1988,20,0.0,0.417,0.583,0.6369
1988,21,0.0,1.0,0.0,0.0
1988,22,0.246,0.145,0.609,0.5423
1988,23,0.0,0.294,0.706,0.34
1988,24,0.0,1.0,0.0,0.0
1988,25,0.0,1.0,0.0,0.0
1988,26,0.534,0.0,0.466,-0.1027
1988,27,0.0,1.0,0.0,0.0
1988,28,0.0,0.488,0.512,0.6369
1988,29,0.0,0.417,0.583,0.6369
1988,30,0.0,0.192,0.808,0.6369
1988,31,0.0,1.0,0.0,0.0
1988,32,0.677,0.323,0.0,-0.2732
1988,33,0.437,0.563,0.0,-0.4767
1988,34,0.0,1.0,0.0,0.0
1988,35,0.0,1.0,0.0,0.0
1988,36,0.0,1.0,0.0,0.0
1988,37,0.405,0.27,0.325,-0.1511
1988,38,0.474,0.526,0.0,-0.4019
1988,39,0.0,1.0,0.0,0.0
1988,40,0.0,0.545,0.455,0.3612
1988,41,0.778,0.222,0.0,-0.5423
1988,42,0.0,1.0,0.0,0.0
1988,43,0.0,0.737,0.263,0.3612
1988,44,0.0,1.0,0.0,0.0
1988,45,0.0,1.0,0.0,0.0
1988,46,0.815,0.185,0.0,-0.6597
1988,47,0.0,0.408,0.592,0.4404
1988,48,0.402,0.598,0.0,-0.5216
1988,49,0.0,1.0,0.0,0.0
1988,50,0.0,1.0,0.0,0.0
1988,51,0.0,1.0,0.0,0.0
1988,52,0.0,1.0,0.0,0.0
1988,53,0.0,1.0,0.0,0.0
1988,54,0.0,1.0,0.0,0.0
1988,55,0.289,0.711,0.0,-0.0572
1988,56,0.0,0.0,1.0,0.4019
1988,57,0.744,0.256,0.0,-0.4404
1988,58,0.0,1.0,0.0,0.0
1988,59,0.0,0.755,0.245,0.0772
1988,60,0.0,1.0,0.0,0.0
1988,61,0.744,0.256,0.0,-0.4404
1988,62,0.0,1.0,0.0,0.0
1988,63,0.0,1.0,0.0,0.0
1988,64,0.0,0.213,0.787,0.5719
1988,65,0.0,1.0,0.0,0.0
1988,66,0.0,1.0,0.0,0.0
1988,67,0.529,0.471,0.0,-0.5216
1988,68,0.0,1.0,0.0,0.0
1988,69,0.0,0.408,0.592,0.4404
1988,70,0.0,0.394,0.606,0.4717
1988,71,0.0,1.0,0.0,0.0
1988,72,0.0,1.0,0.0,0.0
1988,73,0.0,1.0,0.0,0.0
1988,74,0.0,0.435,0.565,0.0772
1988,75,0.0,1.0,0.0,0.0
1988,76,0.0,1.0,0.0,0.0
1988,77,0.0,1.0,0.0,0.0
1988,78,0.0,1.0,0.0,0.0
1988,79,0.0,0.394,0.606,0.4717
1988,80,0.0,1.0,0.0,0.0
1988,81,0.0,1.0,0.0,0.0
1988,82,0.0,0.323,0.677,0.6369
1988,83,0.0,1.0,0.0,0.0
1988,84,0.0,1.0,0.0,0.0
1988,85,0.349,0.283,0.368,0.0516
1988,86,0.196,0.804,0.0,-0.0572
1988,87,0.0,1.0,0.0,0.0
1988,88,0.0,1.0,0.0,0.0
1988,89,0.0,1.0,0.0,0.0
1988,90,0.0,1.0,0.0,0.0
1988,91,0.439,0.0,0.561,0.2023
1988,92,0.762,0.238,0.0,-0.4939
1988,93,0.0,1.0,0.0,0.0
1988,94,0.0,1.0,0.0,0.0
1988,95,0.0,1.0,0.0,0.0
1988,96,0.0,1.0,0.0,0.0
1988,97,0.0,0.13,0.87,0.7717
1988,98,0.0,0.438,0.562,0.5927
1988,99,0.0,1.0,0.0,0.0
1988,100,0.0,0.323,0.677,0.6369
1989,1,0.0,1.0,0.0,0.0
1989,2,0.0,1.0,0.0,0.0
1989,3,0.0,1.0,0.0,0.0
1989,4,0.0,0.345,0.655,0.2263
1989,5,0.444,0.556,0.0,-0.1531
1989,6,0.0,1.0,0.0,0.0
1989,7,0.0,1.0,0.0,0.0
1989,8,0.0,0.588,0.412,0.4215
1989,9,0.0,0.488,0.512,0.6369
1989,10,0.0,0.377,0.623,0.765
1989,11,0.0,1.0,0.0,0.0
1989,12,0.0,1.0,0.0,0.0
1989,13,0.434,0.566,0.0,-0.3182
1989,14,0.0,0.571,0.429,0.3089
1989,15,0.0,0.0,1.0,0.5106
1989,16,0.286,0.714,0.0,-0.1531
1989,17,0.0,1.0,0.0,0.0
1989,18,0.444,0.556,0.0,-0.34
1989,19,0.0,1.0,0.0,0.0
1989,20,0.0,1.0,0.0,0.0
1989,21,0.375,0.625,0.0,-0.34
1989,22,0.0,1.0,0.0,0.0
1989,23,0.0,1.0,0.0,0.0
1989,24,0.0,1.0,0.0,0.0
1989,25,0.0,0.286,0.714,0.3612
1989,26,0.0,0.506,0.494,0.5994
1989,27,0.0,1.0,0.0,0.0
1989,28,0.208,0.51,0.283,0.1139
1989,29,0.0,1.0,0.0,0.0
1989,30,0.0,1.0,0.0,0.0
1989,31,0.0,1.0,0.0,0.0
1989,32,0.0,1.0,0.0,0.0
1989,33,0.0,1.0,0.0,0.0
1989,34,0.0,0.545,0.455,0.3612
1989,35,0.0,1.0,0.0,0.0
1989,36,0.0,1.0,0.0,0.0
1989,37,0.0,1.0,0.0,0.0
1989,38,0.0,1.0,0.0,0.0
1989,39,0.0,1.0,0.0,0.0
1989,40,0.0,0.256,0.744,0.4404
1989,41,0.0,0.441,0.559,0.5859
1989,42,0.0,1.0,0.0,0.0
1989,43,0.4,0.6,0.0,-0.25
1989,44,0.0,1.0,0.0,0.0
1989,45,0.0,1.0,0.0,0.0
1989,46,0.0,0.192,0.808,0.6369
1989,47,0.0,0.192,0.808,0.6369
1989,48,0.0,1.0,0.0,0.0
1989,49,0.6,0.4,0.0,-0.128
1989,50,0.0,0.726,0.274,0.2235
1989,51,0.0,0.257,0.743,0.4391
1989,52,0.0,1.0,0.0,0.0
1989,53,0.0,1.0,0.0,0.0
1989,54,0.0,0.0,1.0,0.4215
1989,55,0.0,1.0,0.0,0.0
1989,56,0.0,0.286,0.714,0.3612
1989,57,0.0,0.323,0.677,0.6369
1989,58,0.0,0.488,0.512,0.6369
1989,59,0.0,0.0,1.0,0.3818
1989,60,0.508,0.492,0.0,-0.4767
1989,61,0.0,1.0,0.0,0.0
1989,62,0.697,0.303,0.0,-0.5559
1989,63,0.0,0.333,0.667,0.25
1989,64,0.0,0.488,0.512,0.6369
1989,65,0.412,0.588,0.0,-0.1027
1989,66,0.0,1.0,0.0,0.0
1989,67,0.533,0.133,0.333,-0.128
1989,68,0.0,1.0,0.0,0.0
1989,69,0.0,1.0,0.0,0.0
1989,70,0.0,1.0,0.0,0.0
1989,71,0.0,1.0,0.0,0.0
1989,72,0.0,1.0,0.0,0.0
1989,73,0.0,1.0,0.0,0.0
1989,74,0.0,0.5,0.5,0.4588
1989,75,0.0,0.488,0.512,0.6369
1989,76,0.0,1.0,0.0,0.0
1989,77,0.0,1.0,0.0,0.0
1989,78,0.0,1.0,0.0,0.0
1989,79,0.0,1.0,0.0,0.0
1989,80,0.0,1.0,0.0,0.0
1989,81,0.0,0.417,0.583,0.6369
1989,82,0.0,1.0,0.0,0.0
1989,83,0.0,0.303,0.697,0.3182
1989,84,0.0,1.0,0.0,0.0
1989,85,0.0,1.0,0.0,0.0
1989,86,0.0,0.192,0.808,0.6369
1989,87,0.0,0.476,0.524,0.5106
1989,88,0.0,1.0,0.0,0.0
1989,89,0.0,1.0,0.0,0.0
1989,90,0.851,0.149,0.0,-0.6908
1989,91,1.0,0.0,0.0,-0.5423
1989,92,0.0,1.0,0.0,0.0
1989,93,0.773,0.227,0.0,-0.5267
1989,94,0.0,0.143,0.857,0.7184
1989,95,0.0,1.0,0.0,0.0
1989,96,0.0,1.0,0.0,0.0
1989,97,0.0,1.0,0.0,0.0
1989,98,0.0,1.0,0.0,0.0
1989,99,0.0,0.606,0.394,0.3818
1989,100,0.0,1.0,0.0,0.0
1990,1,0.0,1.0,0.0,0.0
1990,2,0.0,0.488,0.512,0.6369
1990,3,0.0,1.0,0.0,0.0
1990,4,1.0,0.0,0.0,-0.5423
1990,5,0.0,1.0,0.0,0.0
1990,6,0.0,0.139,0.861,0.7351
1990,7,0.0,0.417,0.583,0.6369
1990,8,0.0,1.0,0.0,0.0
1990,9,0.0,0.323,0.677,0.6369
1990,10,0.0,0.364,0.636,0.5423
1990,11,0.0,1.0,0.0,0.0
1990,12,0.0,1.0,0.0,0.0
1990,13,0.0,1.0,0.0,0.0
1990,14,0.0,0.286,0.714,0.3612
1990,15,0.0,1.0,0.0,0.0
1990,16,0.0,0.625,0.375,0.6369
1990,17,0.0,1.0,0.0,0.0
1990,18,0.0,1.0,0.0,0.0
1990,19,0.0,1.0,0.0,0.0
1990,20,0.0,1.0,0.0,0.0
1990,21,0.0,1.0,0.0,0.0
1990,22,0.0,0.357,0.643,0.5574
1990,23,0.0,1.0,0.0,0.0
1990,24,0.357,0.643,0.0,-0.1695
1990,25,0.0,0.312,0.688,0.5267
1990,26,0.0,1.0,0.0,0.0
1990,27,0.286,0.425,0.289,0.0083
1990,28,0.0,0.488,0.512,0.6369
1990,29,0.0,0.488,0.512,0.6369
1990,30,0.0,1.0,0.0,0.0
1990,31,0.0,0.417,0.583,0.6369
1990,32,0.0,1.0,0.0,0.0
1990,33,0.0,1.0,0.0,0.0
1990,34,1.0,0.0,0.0,-0.4767
1990,35,0.0,0.663,0.337,0.2584
1990,36,0.0,1.0,0.0,0.0
1990,37,0.0,1.0,0.0,0.0
1990,38,0.0,1.0,0.0,0.0
1990,39,0.0,1.0,0.0,0.0
1990,40,0.0,1.0,0.0,0.0
1990,41,0.0,1.0,0.0,0.0
1990,42,0.0,0.843,0.157,0.0772
1990,43,0.0,1.0,0.0,0.0
1990,44,0.0,0.0,1.0,0.25
1990,45,0.0,1.0,0.0,0.0
1990,46,0.375,0.625,0.0,-0.34
1990,47,0.0,1.0,0.0,0.0
1990,48,0.0,1.0,0.0,0.0
1990,49,0.0,1.0,0.0,0.0
1990,50,0.841,0.159,0.0,-0.6478
1990,51,0.0,0.444,0.556,0.3612
1990,52,0.0,0.541,0.459,0.5267
1990,53,0.0,1.0,0.0,0.0
1990,54,0.0,0.444,0.556,0.3612
1990,55,0.0,1.0,0.0,0.0
1990,56,0.0,0.597,0.403,0.4019
1990,57,0.0,1.0,0.0,0.0
1990,58,0.0,0.645,0.355,0.5106
1990,59,0.0,1.0,0.0,0.0
1990,60,0.0,0.346,0.654,0.2235
1990,61,0.545,0.455,0.0,-0.34
1990,62,0.0,1.0,0.0,0.0
1990,63,0.0,1.0,0.0,0.0
1990,64,0.0,0.233,0.767,0.5106
1990,65,0.0,0.27,0.73,0.6597
1990,66,0.0,0.385,0.615,0.4939
1990,67,0.0,0.192,0.808,0.6369
1990,68,0.0,0.323,0.677,0.6369
1990,69,0.0,1.0,0.0,0.0
1990,70,0.0,1.0,0.0,0.0
1990,71,0.0,1.0,0.0,0.0
1990,72,0.0,1.0,0.0,0.0
1990,73,0.0,1.0,0.0,0.0
1990,74,0.0,1.0,0.0,0.0
1990,75,0.0,1.0,0.0,0.0
1990,76,0.0,0.323,0.677,0.6369
1990,77,0.0,0.545,0.455,0.3612
1990,78,0.0,0.192,0.808,0.6369
1990,79,0.0,1.0,0.0,0.0
1990,80,0.0,1.0,0.0,0.0
1990,81,0.0,1.0,0.0,0.0
1990,82,0.0,1.0,0.0,0.0
1990,83,0.0,1.0,0.0,0.0
1990,84,0.0,1.0,0.0,0.0
1990,85,0.0,0.488,0.512,0.6369
1990,86,0.0,0.625,0.375,0.6369
1990,87,0.0,0.54,0.46,0.3724
1990,88,0.0,1.0,0.0,0.0
1990,89,0.0,1.0,0.0,0.0
1990,90,0.0,1.0,0.0,0.0
1990,91,0.0,1.0,0.0,0.0
1990,92,0.0,1.0,0.0,0.0
1990,93,0.706,0.294,0.0,-0.34
1990,94,0.0,0.238,0.762,0.4939
1990,95,0.0,1.0,0.0,0.0
1990,96,0.0,1.0,0.0,0.0
1990,97,0.0,1.0,0.0,0.0
1990,98,0.524,0.476,0.0,-0.5106
1990,99,0.0,1.0,0.0,0.0
1990,100,0.0,1.0,0.0,0.0
1991,1,0.0,1.0,0.0,0.0
1991,2,0.0,1.0,0.0,0.0
1991,3,0.0,1.0,0.0,0.0
1991,4,0.0,1.0,0.0,0.0
1991,5,0.0,1.0,0.0,0.0
1991,6,0.0,0.0,1.0,0.2023
1991,7,0.0,1.0,0.0,0.0
1991,8,0.0,0.392,0.608,0.7351
1991,9,0.0,1.0,0.0,0.0
1991,10,0.0,1.0,0.0,0.0
1991,11,0.0,1.0,0.0,0.0
1991,12,0.0,0.543,0.457,0.6369
1991,13,0.0,1.0,0.0,0.0
1991,14,0.0,1.0,0.0,0.0
1991,15,0.0,1.0,0.0,0.0
1991,16,0.0,1.0,0.0,0.0
1991,17,0.0,1.0,0.0,0.0
1991,18,0.0,0.116,0.884,0.8225
1991,19,0.0,0.543,0.457,0.6369
1991,20,0.0,0.256,0.744,0.4404
1991,21,0.0,0.323,0.677,0.6369
1991,22,0.0,1.0,0.0,0.0
1991,23,0.0,0.0,1.0,0.2732
1991,24,0.0,0.0,1.0,0.4019
1991,25,0.0,1.0,0.0,0.0
1991,26,0.0,0.439,0.561,0.3724
1991,27,0.0,0.323,0.677,0.6369
1991,28,0.0,1.0,0.0,0.0
1991,29,0.0,1.0,0.0,0.0
1991,30,0.0,1.0,0.0,0.0
1991,31,0.0,1.0,0.0,0.0
1991,32,0.0,1.0,0.0,0.0
1991,33,0.565,0.435,0.0,-0.3818
1991,34,0.0,1.0,0.0,0.0
1991,35,0.0,1.0,0.0,0.0
1991,36,0.0,1.0,0.0,0.0
1991,37,0.0,1.0,0.0,0.0
1991,38,0.0,1.0,0.0,0.0
1991,39,0.0,1.0,0.0,0.0
1991,40,0.0,1.0,0.0,0.0
1991,41,0.0,0.635,0.365,0.3182
1991,42,0.0,1.0,0.0,0.0
1991,43,0.0,0.323,0.677,0.6369
1991,44,0.0,0.706,0.294,0.3612
1991,45,0.0,1.0,0.0,0.0
1991,46,0.0,1.0,0.0,0.0
1991,47,0.0,1.0,0.0,0.0
1991,48,0.0,1.0,0.0,0.0
1991,49,0.0,0.202,0.798,0.836
1991,50,0.0,1.0,0.0,0.0
1991,51,0.0,1.0,0.0,0.0
1991,52,0.0,1.0,0.0,0.0
1991,53,0.0,1.0,0.0,0.0
